host_identity_verified,bedrooms,neighbourhood_cleansed,calculated_host_listings_count_shared_rooms,host_total_listings_count,neighbourhood_group_cleansed,has_availability,calculated_host_listings_count_private_rooms,calculated_host_listings_count_entire_homes,maximum_nights_avg_ntm,maximum_nights,accommodates,host_is_superhost,availability_365,minimum_nights_avg_ntm,price,instant_bookable,bathrooms
t,1.0,Bushwick,0,1.0,Brooklyn,t,1,0,1125.0,1125,1,f,0,30.0,75.0,f,1.0
t,1.0,East Flatbush,0,3.0,Brooklyn,t,1,1,1125.0,1125,2,f,0,30.0,66.0,t,1.5
f,1.0,Greenwich Village,0,1.0,Manhattan,t,1,0,1125.0,1125,2,f,0,30.0,91.0,f,1.0
f,1.0,Williamsburg,0,1.0,Brooklyn,t,0,1,1125.0,1125,5,f,365,30.0,250.0,f,1.0
t,,Chelsea,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,0,30.0,120.0,f,1.0
f,,Murray Hill,0,1.0,Manhattan,f,0,1,1125.0,1125,2,f,0,30.0,144.0,f,1.0
f,1.0,Bushwick,0,1.0,Brooklyn,t,0,1,30.0,30,2,f,0,30.0,100.0,f,1.0
t,1.0,Fort Greene,0,2.0,Brooklyn,t,0,1,1125.0,1125,2,f,247,30.0,175.0,f,1.0
t,1.0,Long Island City,0,1.0,Queens,t,1,0,31.0,31,2,t,3,20.0,41.0,f,1.0
t,1.0,East Harlem,0,1.0,Manhattan,t,0,1,1125.0,1125,3,f,0,30.0,90.0,f,1.0
t,1.0,Greenpoint,0,2.0,Brooklyn,t,2,0,1125.0,1125,2,f,0,2.0,60.0,f,1.5
f,1.0,SoHo,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,0,30.0,250.0,f,1.0
t,,Hell's Kitchen,0,175.0,Manhattan,t,0,175,365.0,365,3,f,217,30.0,100.0,f,1.0
f,1.0,Chinatown,0,1.0,Manhattan,t,1,0,1125.0,1125,1,f,0,30.0,100.0,f,1.0
t,1.0,Fort Greene,0,4.0,Brooklyn,t,0,1,1125.0,1125,2,f,264,5.0,175.0,f,1.0
t,,Williamsburg,0,1.0,Brooklyn,t,0,1,720.0,720,2,f,318,30.0,165.0,f,1.0
t,1.0,Gramercy,0,1.0,Manhattan,t,1,0,1125.0,1125,1,f,0,30.0,90.0,f,1.0
t,1.0,Midwood,0,3.0,Brooklyn,t,2,0,1125.0,1125,2,t,323,3.0,74.0,f,1.5
f,1.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,365,30.0,68.0,t,1.0
t,1.0,Bedford-Stuyvesant,0,1.0,Brooklyn,f,1,0,1125.0,1125,1,f,0,30.0,80.0,f,1.0
t,1.0,West Village,0,1.0,Manhattan,f,1,0,1125.0,1125,1,f,0,30.0,80.0,f,1.0
f,1.0,Harlem,0,1.0,Manhattan,f,1,0,1125.0,1125,2,f,0,30.0,45.0,f,1.0
t,1.0,Greenwich Village,0,1.0,Manhattan,t,0,1,1125.0,1125,3,f,0,30.0,229.0,f,1.0
t,2.0,Williamsburg,0,1.0,Brooklyn,t,0,1,1125.0,1125,4,f,0,30.0,157.0,f,1.0
t,1.0,Bushwick,0,1.0,Brooklyn,t,0,1,60.0,60,3,t,334,30.0,111.0,f,1.0
f,1.0,Chelsea,0,1.0,Manhattan,t,1,0,1125.0,1125,1,f,0,30.0,139.0,f,1.0
t,1.0,Harlem,0,14.0,Manhattan,t,8,0,90.0,90,2,f,3,1.0,91.0,f,1.0
t,1.0,Williamsburg,0,2.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,50.0,f,1.0
f,,East Harlem,0,1.0,Manhattan,t,0,1,1125.0,1125,4,t,148,30.0,75.0,f,1.0
t,1.0,Williamsburg,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,70.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,1,0,1125.0,1125,1,f,0,30.0,65.0,f,1.0
t,1.0,Flatbush,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,50.0,f,1.0
t,1.0,Bushwick,0,1.0,Brooklyn,t,1,0,1125.0,1125,1,f,0,30.0,40.0,f,1.0
f,1.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,1,0,365.0,365,1,f,365,30.0,55.0,f,1.0
t,2.0,Park Slope,0,3.0,Brooklyn,t,0,1,1125.0,1125,4,t,38,30.0,150.0,f,1.0
t,1.0,Sunset Park,0,1.0,Brooklyn,t,1,0,250.0,250,1,f,151,3.0,59.0,f,1.0
f,1.0,Chelsea,0,11.0,Manhattan,t,11,0,1125.0,29,1,f,346,1.0,69.0,t,1.0
f,1.0,Chelsea,0,11.0,Manhattan,t,11,0,1125.0,28,1,f,316,1.0,69.0,t,1.0
f,1.0,Chelsea,0,11.0,Manhattan,t,11,0,1125.0,31,1,f,341,1.0,69.0,t,1.0
t,1.0,East Village,0,1.0,Manhattan,t,0,1,90.0,90,2,t,186,3.0,193.0,f,1.0
t,2.0,Upper West Side,0,15.0,Manhattan,t,0,13,1125.0,1125,4,f,315,30.0,275.0,f,1.5
f,1.0,Chelsea,1,1.0,Manhattan,f,0,0,1125.0,1125,1,f,0,1.0,46.0,f,1.0
t,1.0,Prospect-Lefferts Gardens,0,1.0,Brooklyn,t,1,0,1125.0,1125,3,f,1,30.0,63.0,f,1.0
f,1.0,Bushwick,0,1.0,Brooklyn,t,1,0,1125.0,1125,1,f,0,30.0,60.0,f,1.0
t,1.0,Astoria,0,1.0,Queens,t,1,0,1125.0,1125,1,f,311,30.0,49.0,f,1.0
f,1.0,Washington Heights,0,1.0,Manhattan,t,1,0,1125.0,1125,2,f,0,30.0,95.0,f,1.0
f,1.0,West Village,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,0,30.0,196.0,f,1.0
t,2.0,Hell's Kitchen,0,1.0,Manhattan,t,0,1,1125.0,1125,6,f,365,30.0,650.0,f,2.0
t,1.0,Bushwick,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,7.0,65.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,0,1,1125.0,1125,2,f,0,30.0,100.0,f,1.0
t,1.0,Williamsburg,0,3.0,Brooklyn,t,1,1,1125.0,1125,2,f,0,30.0,65.0,t,1.0
t,2.0,East Village,0,1.0,Manhattan,t,0,1,1125.0,1125,4,f,0,30.0,450.0,f,2.0
t,1.0,Bushwick,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,1.0,50.0,f,1.0
t,,Bushwick,0,1.0,Brooklyn,t,0,1,1125.0,1124,2,f,0,5.0,91.0,t,1.0
t,1.0,Bedford-Stuyvesant,0,1.0,Brooklyn,f,1,0,1125.0,1125,2,f,0,30.0,70.0,f,1.0
t,2.0,Park Slope,0,1.0,Brooklyn,t,0,1,1125.0,1125,5,f,0,30.0,182.0,f,1.0
t,1.0,Bushwick,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,39.0,f,1.0
t,1.0,Sunnyside,0,1.0,Queens,f,1,0,1125.0,1125,1,f,0,30.0,34.0,f,1.0
f,,Upper East Side,0,1.0,Manhattan,t,0,1,1125.0,1125,4,f,0,30.0,125.0,f,1.0
t,1.0,Crown Heights,0,2.0,Brooklyn,t,0,1,1125.0,30,4,t,319,3.0,141.0,t,1.0
t,1.0,Upper West Side,0,3.0,Manhattan,t,0,4,365.0,365,2,f,157,90.0,175.0,f,1.0
t,,Long Island City,0,1.0,Queens,t,0,1,200.0,200,3,f,0,30.0,100.0,f,1.0
t,1.0,Harlem,0,1.0,Manhattan,t,1,0,1125.0,1125,2,f,165,30.0,72.0,f,1.0
t,1.0,East Harlem,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,358,31.0,300.0,f,1.0
t,1.0,Upper West Side,0,1.0,Manhattan,t,0,1,1125.0,1125,4,f,364,30.0,263.0,f,1.0
t,,East Village,0,1.0,Manhattan,t,0,1,1125.0,1125,2,t,250,7.0,112.0,f,1.0
t,1.0,Washington Heights,0,1.0,Manhattan,t,1,0,40.0,40,2,f,0,30.0,55.0,f,1.0
t,1.0,Harlem,0,2.0,Manhattan,t,0,1,1125.0,1125,2,f,130,30.0,118.0,f,1.0
t,,Upper West Side,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,0,30.0,150.0,f,1.0
t,1.0,Jackson Heights,0,5.0,Queens,t,5,0,1125.0,1125,1,f,335,1.0,55.0,t,1.0
t,1.0,Greenpoint,0,1.0,Brooklyn,t,0,1,1125.0,1125,2,f,0,30.0,75.0,f,1.0
t,1.0,East Village,0,1.0,Manhattan,t,1,0,1125.0,1125,2,f,0,30.0,129.0,f,1.0
f,1.0,SoHo,0,1.0,Manhattan,f,1,0,1125.0,1125,1,f,0,30.0,75.0,f,1.0
t,1.0,Clinton Hill,0,3.0,Brooklyn,t,0,3,1125.0,1125,2,t,348,28.0,240.0,f,1.0
t,,Fort Greene,0,3.0,Brooklyn,t,0,3,1125.0,1125,2,t,328,27.3,195.0,f,1.0
t,1.0,Stuyvesant Town,0,2.0,Manhattan,f,1,0,1125.0,1125,2,f,0,30.0,63.0,f,1.0
f,1.0,Harlem,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,0,30.0,125.0,f,1.0
t,2.0,Kips Bay,0,1.0,Manhattan,t,0,1,1125.0,1125,6,f,0,30.0,450.0,f,1.0
f,1.0,Bushwick,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,36.0,f,1.0
f,1.0,Prospect Heights,0,1.0,Brooklyn,t,1,0,1125.0,1125,1,f,0,30.0,30.0,f,1.5
t,1.0,Midtown,0,29.0,Manhattan,t,1,0,1125.0,1125,4,f,0,4.0,175.0,f,1.0
t,1.0,East New York,0,2.0,Brooklyn,t,2,0,1125.0,1125,1,f,338,30.0,50.0,t,1.5
f,1.0,Greenpoint,0,1.0,Brooklyn,f,1,0,1125.0,1125,1,f,0,30.0,39.0,f,1.0
t,,Harlem,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,0,30.0,70.0,f,1.0
f,1.0,Williamsburg,0,1.0,Brooklyn,f,0,1,1125.0,1125,2,f,0,30.0,150.0,f,1.0
t,1.0,Flatbush,0,1.0,Brooklyn,t,0,1,1125.0,1125,2,f,0,30.0,100.0,f,1.0
t,1.0,Williamsburg,0,1.0,Brooklyn,f,1,0,1125.0,1125,1,f,0,30.0,45.0,f,2.0
t,2.0,Hell's Kitchen,0,175.0,Manhattan,t,0,175,365.0,365,5,f,337,30.0,165.0,f,1.0
t,1.0,Williamsburg,0,2.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,45.0,f,1.0
t,1.0,Williamsburg,0,1.0,Brooklyn,f,1,0,1125.0,1125,1,f,0,30.0,40.0,f,1.0
t,1.0,Williamsburg,0,3.0,Brooklyn,t,1,1,1125.0,1125,4,f,0,30.0,85.0,f,1.0
t,,Upper East Side,0,175.0,Manhattan,t,0,175,365.0,365,2,f,304,30.0,97.0,f,1.0
t,4.0,South Slope,0,1.0,Brooklyn,t,0,1,1125.0,1125,2,t,179,30.0,106.0,f,2.0
f,1.0,Harlem,0,2.0,Manhattan,t,2,0,90.0,90,1,f,285,30.0,66.0,f,1.0
t,1.0,Chinatown,0,1.0,Manhattan,t,1,0,1125.0,1125,2,f,0,30.0,110.0,f,1.0
t,,Cobble Hill,0,1.0,Brooklyn,t,0,1,1125.0,1125,2,f,0,30.0,105.0,f,1.0
t,,Upper East Side,0,1.0,Manhattan,t,0,1,100.0,100,2,f,0,10.0,100.0,f,1.0
t,1.0,Bushwick,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,t,179,30.0,84.0,f,1.0
f,2.0,Chelsea,0,1.0,Manhattan,f,0,1,1125.0,1125,3,f,0,30.0,225.0,f,1.0
t,1.0,Fort Greene,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,105.0,f,1.0
t,1.0,Bushwick,0,2.0,Brooklyn,f,0,1,1125.0,1125,4,f,0,30.0,130.0,f,1.0
t,1.0,Bensonhurst,2,8.0,Brooklyn,t,5,1,1125.0,1125,2,f,180,1.0,149.0,f,1.0
t,1.0,Park Slope,0,1.0,Brooklyn,t,1,0,30.0,30,2,f,88,30.0,115.0,f,1.0
t,1.0,Woodside,0,1.0,Queens,t,1,0,1125.0,1125,1,f,0,30.0,57.0,f,1.0
t,1.0,Flatiron District,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,0,30.0,275.0,f,1.0
t,,Hell's Kitchen,0,175.0,Manhattan,t,0,175,365.0,365,3,f,337,30.0,130.0,f,1.0
t,1.0,Upper West Side,0,1.0,Manhattan,t,1,0,1125.0,30,2,t,87,4.0,120.0,f,1.0
t,1.0,Harlem,0,1.0,Manhattan,t,0,1,1125.0,1125,4,f,0,30.0,135.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,2.0,Brooklyn,t,0,1,1125.0,1125,2,t,5,3.0,225.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,0,1,180.0,180,3,f,0,90.0,90.0,f,1.0
t,1.0,Flatbush,0,5.0,Brooklyn,t,4,0,14.0,14,2,f,0,2.0,126.0,t,1.0
t,1.0,Crown Heights,0,1.0,Brooklyn,t,0,1,1125.0,1125,3,f,0,5.0,89.0,f,1.0
t,1.0,East Harlem,0,1.0,Manhattan,t,1,0,1125.0,1125,2,f,0,30.0,99.0,f,1.0
f,1.0,Kips Bay,1,1.0,Manhattan,t,0,0,1125.0,1125,4,f,0,30.0,200.0,f,1.0
t,1.0,Bushwick,0,1.0,Brooklyn,t,0,1,14.0,14,4,t,125,5.0,96.0,f,1.0
t,1.0,Flatbush,0,3.0,Brooklyn,t,1,2,1125.0,27,2,t,319,4.0,131.0,t,1.0
t,,Washington Heights,0,1.0,Manhattan,t,0,1,1125.0,1125,3,f,0,30.0,75.0,f,1.0
t,1.0,Upper West Side,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,0,30.0,132.0,f,1.0
t,,East Village,0,1.0,Manhattan,t,0,1,60.0,60,2,f,275,30.0,205.0,f,1.0
t,1.0,Upper East Side,1,1.0,Manhattan,f,0,0,1125.0,1125,1,f,0,30.0,199.0,f,0.0
t,1.0,Nolita,0,1.0,Manhattan,t,0,1,1125.0,1125,4,f,0,30.0,99.0,f,1.0
t,2.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,0,1,1125.0,1125,3,t,274,2.0,144.0,f,1.0
f,1.0,Upper East Side,0,1.0,Manhattan,f,0,1,1125.0,1125,3,f,0,30.0,100.0,f,1.0
t,1.0,Midwood,0,1.0,Brooklyn,f,1,0,1125.0,1125,2,f,0,30.0,55.0,f,1.0
f,1.0,Hell's Kitchen,0,1.0,Manhattan,t,0,1,1125.0,1125,3,f,365,30.0,200.0,t,1.0
t,2.0,Williamsburg,0,1.0,Brooklyn,t,0,1,1125.0,1125,4,f,186,30.0,110.0,f,1.0
t,2.0,Windsor Terrace,0,1.0,Brooklyn,t,0,1,1125.0,1125,3,f,0,30.0,92.0,f,1.5
f,1.0,Upper East Side,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,178,30.0,320.0,f,1.0
t,1.0,East Village,0,1.0,Manhattan,f,1,0,1125.0,1125,1,f,0,30.0,39.0,f,1.0
t,2.0,Morningside Heights,0,1.0,Manhattan,t,0,1,1125.0,1125,4,f,0,31.0,150.0,f,1.0
t,1.0,East Harlem,0,1.0,Manhattan,t,1,0,1125.0,1125,2,f,0,30.0,63.0,f,1.0
t,1.0,Sunset Park,0,1.0,Brooklyn,f,0,1,1125.0,1125,2,f,0,30.0,75.0,f,1.0
f,1.0,Harlem,0,1.0,Manhattan,f,1,0,1125.0,1125,2,f,0,30.0,89.0,f,1.0
f,1.0,Williamsburg,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,60.0,f,1.0
t,1.0,East Village,0,2.0,Manhattan,t,1,0,1125.0,1125,2,f,0,30.0,70.0,f,1.0
t,,Bedford-Stuyvesant,0,1.0,Brooklyn,t,0,1,1125.0,1125,4,f,0,30.0,90.0,t,1.0
f,1.0,Washington Heights,0,1.0,Manhattan,t,1,0,1125.0,1125,1,f,0,30.0,100.0,f,1.0
t,1.0,Flatbush,0,1.0,Brooklyn,t,0,1,1125.0,1125,4,f,0,30.0,75.0,f,1.0
f,1.0,West Village,0,1.0,Manhattan,f,0,1,1125.0,1125,1,f,0,30.0,150.0,f,1.0
t,,Kips Bay,0,1.0,Manhattan,f,0,1,1125.0,1125,2,f,0,30.0,120.0,f,1.0
t,1.0,Park Slope,0,1.0,Brooklyn,t,0,1,1125.0,1125,3,f,0,30.0,95.0,f,1.0
t,1.0,Inwood,0,1.0,Manhattan,t,0,1,179.7,180,2,t,239,30.0,105.0,f,1.0
t,1.0,SoHo,0,1.0,Manhattan,t,1,0,1125.0,1125,2,f,0,30.0,150.0,t,2.0
t,2.0,Park Slope,0,1.0,Brooklyn,t,0,1,1125.0,1125,4,t,7,3.0,393.0,t,2.0
t,1.0,Clinton Hill,0,3.0,Brooklyn,t,0,1,1125.0,90,2,f,0,30.0,150.0,t,1.0
t,,Upper West Side,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,0,30.0,175.0,t,1.0
t,2.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,0,1,28.0,28,5,t,313,2.0,218.0,f,1.0
t,1.0,Greenpoint,0,1.0,Brooklyn,t,1,0,1125.0,1125,1,f,0,30.0,55.0,f,1.0
f,1.0,East Village,0,1.0,Manhattan,t,1,0,180.0,180,2,f,171,3.0,85.0,f,1.0
t,,Hell's Kitchen,0,175.0,Manhattan,t,0,175,365.0,365,3,f,326,30.0,115.0,f,1.0
t,1.0,Astoria,0,1.0,Queens,t,1,0,1125.0,1125,1,f,0,30.0,35.0,f,1.0
t,,Gramercy,0,1.0,Manhattan,f,0,1,1125.0,1125,1,f,0,30.0,110.0,f,1.0
t,1.0,Williamsburg,0,1.0,Brooklyn,t,1,0,30.0,30,1,f,0,3.0,46.0,f,1.0
t,1.0,Flatbush,0,2.0,Brooklyn,f,0,1,1125.0,1125,2,f,0,30.0,70.0,f,1.0
t,1.0,Upper East Side,0,1.0,Manhattan,t,1,0,1125.0,1125,1,f,0,30.0,50.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,1,0,1125.0,1125,4,f,0,30.0,90.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,3.0,49.0,f,1.0
t,1.0,Flatiron District,0,1.0,Manhattan,t,1,0,1125.0,1125,2,f,0,30.0,85.0,f,1.0
f,3.0,Hell's Kitchen,0,1.0,Manhattan,t,0,1,1125.0,1125,6,t,204,3.0,314.0,t,1.0
t,1.0,Roosevelt Island,0,1.0,Manhattan,t,1,0,14.0,14,2,t,51,3.0,63.0,f,1.0
t,,Upper East Side,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,0,30.0,130.0,f,1.0
t,1.0,Hell's Kitchen,0,2.0,Manhattan,t,0,1,1125.0,1125,2,f,281,5.0,300.0,f,1.0
f,1.0,Harlem,0,2.0,Manhattan,t,1,0,1125.0,1125,1,f,56,2.0,61.0,t,1.0
f,1.0,Lower East Side,0,1.0,Manhattan,t,1,0,1125.0,1125,1,f,0,30.0,90.0,f,1.0
t,2.0,West Village,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,0,30.0,200.0,f,1.0
t,2.0,Williamsburg,0,1.0,Brooklyn,t,1,0,30.0,30,1,f,0,30.0,95.0,f,1.0
f,1.0,Chelsea,0,1.0,Manhattan,t,1,0,1125.0,1125,4,f,363,30.0,134.0,f,1.0
t,2.0,Crown Heights,0,1.0,Brooklyn,t,0,1,1125.0,1125,5,f,0,30.0,95.0,f,2.0
t,1.0,Flatbush,0,2.0,Brooklyn,t,2,0,30.0,30,2,f,198,4.0,51.0,f,1.0
f,,Upper West Side,0,1.0,Manhattan,t,0,1,1125.0,1125,1,f,0,30.0,82.0,f,1.0
f,1.0,Hell's Kitchen,0,1.0,Manhattan,f,0,2,1125.0,1125,1,f,0,30.0,169.0,f,1.0
t,1.0,East Harlem,0,1.0,Manhattan,f,1,0,1125.0,1125,1,f,0,30.0,45.0,f,1.0
t,,Astoria,0,1.0,Queens,f,0,1,1125.0,1125,2,f,0,30.0,75.0,f,1.0
f,1.0,Hell's Kitchen,0,1.0,Manhattan,f,1,0,30.0,30,1,f,0,30.0,75.0,f,1.0
t,1.0,Gravesend,1,0.0,Brooklyn,t,1,0,30.0,30,1,f,337,30.0,21.0,f,1.0
t,,Hell's Kitchen,0,1.0,Manhattan,t,0,1,1125.0,1125,3,f,0,30.0,250.0,f,1.0
f,1.0,Lower East Side,0,1.0,Manhattan,t,0,1,1125.0,1125,3,f,0,30.0,149.0,f,1.0
t,1.0,Crown Heights,0,2.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,33.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,64.0,f,1.0
t,1.0,Greenpoint,0,1.0,Brooklyn,t,0,1,1125.0,1125,2,f,0,30.0,99.0,f,1.0
t,1.0,Fort Greene,0,4.0,Brooklyn,t,0,4,1125.0,1125,4,t,163,28.3,220.0,f,1.0
t,1.0,Williamsburg,0,1.0,Brooklyn,t,0,1,160.0,160,2,f,0,45.0,130.0,f,1.0
t,2.0,East Village,0,1.0,Manhattan,t,0,1,1125.0,1125,4,f,0,30.0,325.0,f,1.0
f,1.0,South Slope,0,1.0,Brooklyn,t,0,1,1125.0,1125,4,f,0,30.0,120.0,f,1.0
t,1.0,Brooklyn Heights,0,1.0,Brooklyn,t,0,1,1125.0,1125,4,f,0,30.0,250.0,f,1.0
t,1.0,Bushwick,1,2.0,Brooklyn,t,1,0,1124.0,1124,3,f,0,30.0,50.0,t,1.0
f,2.0,Greenwich Village,0,1.0,Manhattan,t,0,1,1125.0,1125,4,f,0,30.0,149.0,f,1.0
t,2.0,Williamsburg,0,1.0,Brooklyn,t,0,1,1125.0,1125,5,f,0,1.0,120.0,t,1.0
f,1.0,Williamsburg,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,60.0,f,1.5
t,1.0,Carroll Gardens,0,2.0,Brooklyn,t,0,2,1125.0,1125,2,t,249,30.0,115.0,f,1.0
t,1.0,Crown Heights,0,1.0,Brooklyn,f,1,0,1125.0,1125,1,f,0,30.0,100.0,f,1.5
t,1.0,Bushwick,0,1.0,Brooklyn,t,0,1,1125.0,1125,2,f,0,30.0,75.0,f,1.0
f,1.0,Gramercy,0,1.0,Manhattan,t,0,1,43.0,43,4,f,0,30.0,99.0,f,1.0
f,1.0,Greenpoint,0,1.0,Brooklyn,f,0,1,1125.0,1125,2,f,0,30.0,165.0,f,1.0
t,1.0,SoHo,0,9.0,Manhattan,t,0,10,365.0,365,2,t,316,30.0,110.0,f,1.0
t,1.0,Bushwick,0,1.0,Brooklyn,t,1,0,1125.0,1125,4,f,0,30.0,33.0,f,1.0
t,1.0,Crown Heights,0,1.0,Brooklyn,t,0,1,1125.0,29,3,f,326,3.0,124.0,f,1.0
t,1.0,Stuyvesant Town,0,0.0,Manhattan,t,0,1,30.0,30,2,f,0,30.0,68.0,f,1.0
f,1.0,Crown Heights,0,1.0,Brooklyn,t,1,0,1125.0,1125,1,f,0,30.0,45.0,f,1.0
t,2.0,Williamsburg,0,2.0,Brooklyn,t,1,1,31.0,31,4,f,0,30.0,114.0,f,1.0
t,1.0,Williamsburg,0,1.0,Brooklyn,t,0,1,60.0,60,2,f,0,5.0,149.0,f,1.0
f,,Midtown,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,0,30.0,400.0,t,1.0
t,1.0,Prospect-Lefferts Gardens,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,20.0,f,1.0
t,1.0,Washington Heights,0,1.0,Manhattan,t,1,0,1125.0,1125,2,f,0,30.0,36.0,f,1.0
t,1.0,Lower East Side,0,1.0,Manhattan,t,1,0,1125.0,1125,1,f,0,30.0,90.0,f,1.0
t,1.0,Bensonhurst,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,68.0,f,1.0
f,1.0,Flatbush,0,1.0,Brooklyn,f,1,0,1125.0,1125,2,f,0,30.0,30.0,f,1.0
t,1.0,Flatlands,1,2.0,Brooklyn,t,1,0,1125.0,1125,1,f,337,30.0,35.0,f,1.0
f,1.0,Upper East Side,1,1.0,Manhattan,f,0,0,1125.0,1125,2,f,0,30.0,80.0,f,1.0
t,1.0,Morningside Heights,0,1.0,Manhattan,t,1,1,1125.0,1125,2,t,0,30.0,132.0,f,1.0
f,1.0,Washington Heights,0,1.0,Manhattan,f,1,0,1125.0,1125,1,f,0,30.0,40.0,f,1.0
f,1.0,Hell's Kitchen,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,363,30.0,275.0,f,1.0
t,1.0,Ridgewood,0,1.0,Queens,t,1,0,30.0,30,2,f,0,30.0,40.0,f,1.0
t,1.0,Clinton Hill,0,1.0,Brooklyn,t,0,1,1125.0,1125,4,f,1,3.0,125.0,f,1.0
t,1.0,Woodside,0,2.0,Queens,t,2,0,90.0,90,1,f,44,5.0,54.0,f,1.5
t,2.0,East Elmhurst,0,1.0,Queens,t,0,1,1125.0,1125,4,f,343,2.0,174.0,t,1.0
f,1.0,Upper West Side,0,1.0,Manhattan,t,0,1,1125.0,1125,4,f,0,30.0,199.0,f,1.0
f,,Upper West Side,0,1.0,Manhattan,f,0,1,1125.0,1125,1,f,0,30.0,60.0,f,1.0
t,1.0,Upper East Side,0,1.0,Manhattan,t,0,1,1125.0,1125,4,f,0,30.0,150.0,f,1.0
f,2.0,Upper West Side,0,1.0,Manhattan,t,0,1,1125.0,1125,3,f,0,30.0,120.0,f,1.0
f,2.0,Clinton Hill,0,1.0,Brooklyn,t,0,1,365.0,365,6,f,63,30.0,325.0,f,1.0
t,1.0,Williamsburg,0,2.0,Brooklyn,t,0,1,1125.0,1125,2,f,0,30.0,185.0,f,1.0
t,,Midtown,0,1.0,Manhattan,t,0,1,30.0,30,2,f,0,30.0,149.0,f,1.0
f,1.0,Greenpoint,0,1.0,Brooklyn,f,1,0,1125.0,1125,1,f,0,30.0,34.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,t,321,2.0,60.0,f,1.0
t,3.0,Harlem,0,1.0,Manhattan,t,0,1,1125.0,1125,5,f,0,30.0,195.0,f,2.0
t,2.0,Windsor Terrace,0,3.0,Brooklyn,t,0,2,1125.0,1125,3,f,0,30.0,150.0,f,1.0
f,1.0,West Village,0,1.0,Manhattan,t,1,0,1125.0,1125,2,f,0,30.0,70.0,f,2.0
t,1.0,Williamsburg,0,1.0,Brooklyn,t,1,0,30.0,30,1,f,365,30.0,50.0,f,1.0
f,1.0,East Village,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,0,30.0,257.0,f,1.0
t,1.0,Upper West Side,0,1.0,Manhattan,t,0,1,1125.0,1125,3,f,0,30.0,150.0,f,1.0
t,,Upper West Side,0,1.0,Manhattan,f,0,1,1125.0,1125,2,f,0,30.0,150.0,f,1.0
t,5.0,Gowanus,0,2.0,Brooklyn,t,0,1,28.0,28,6,f,218,8.0,1000.0,f,2.5
t,1.0,Forest Hills,0,1.0,Queens,t,1,0,30.0,30,1,f,0,30.0,57.0,f,1.0
t,1.0,Harlem,0,2.0,Manhattan,t,1,1,1125.0,1125,2,f,365,30.0,175.0,f,1.0
